nome,endereco,telefone,whatsapp,palavra_chave,cidade,bairro,data_coleta
Neuza Cabelos e Cia,"
Rua Dr. Arnaldo de Morais, 251 - Cangaiba, São Paulo - SP, 03721-000",5511971104053,https://wa.me/5511971104053,salão de beleza,São Paulo,Cangaíba,2025-09-29 18:11:50
Thaina da Silva,"
Av. Cangaíba, 2331 - Cangaiba, São Paulo - SP, 03712-000",5511951252431,https://wa.me/5511951252431,salão de beleza,São Paulo,Cangaíba,2025-09-29 18:11:57
Estylos Afro,"
Av. Cangaíba, 3710 - Cangaiba, São Paulo - SP, 03712-000",5511948756535,https://wa.me/5511948756535,salão de beleza,São Paulo,Cangaíba,2025-09-29 18:12:05
Espaço Depill nail Thaís,"
Rua professor carlos da Silveira n 149 a Penha - Cangaiba, São Paulo - SP, 03720-180",5511961061561,https://wa.me/5511961061561,salão de beleza,São Paulo,Cangaíba,2025-09-29 18:12:11
D'Black Studio Afro Trancista,"
R. Pedro de Brito, 93 - Cangaiba, São Paulo - SP, 03721-035",5511993770757,https://wa.me/5511993770757,salão de beleza,São Paulo,Cangaíba,2025-09-29 18:12:19
Kaori Cabelo e Estética,"
Av. Conselheiro Carrão, 3459 - Vila Carrão, São Paulo - SP, 03403-003",551122954611,https://wa.me/551122954611,salão de beleza,São Paulo,Carrão,2025-09-30 08:35:22
Marry Studio | Estética Hair,"
Av. Conselheiro Carrão, 2609 - Vila Carrão, São Paulo - SP, 03402-002",551126579775,https://wa.me/551126579775,salão de beleza,São Paulo,Carrão,2025-09-30 08:35:32
Eli concept Hair,"
R. Francisca de Paula, 10 - Vila Carrão, São Paulo - SP, 03436-000",5511969702419,https://wa.me/5511969702419,salão de beleza,São Paulo,Carrão,2025-09-30 08:35:41
Salão Você Mais Diva,"
Rua Dr. Carlos de Morais Andrade, n137 - Vila Carrão, São Paulo - SP, 03427-050",551125395626,https://wa.me/551125395626,salão de beleza,São Paulo,Carrão,2025-09-30 08:35:49
Keiko Cabeleireiras,"
R. Evangelina, 321 - Vila Carrão, São Paulo - SP, 03401-000",551122250980,https://wa.me/551122250980,salão de beleza,São Paulo,Carrão,2025-09-30 08:35:58
Salão Amanda Santinni,"
Av. Guilherme Giorgi, 94 - Vila Carrão, São Paulo - SP, 03422-000",5511977674734,https://wa.me/5511977674734,salão de beleza,São Paulo,Carrão,2025-09-30 08:36:05
Mansão Week -Salão de Beleza e Estética em Vila Carrão,"
R. Nhandeara, 123 - Vila Carrão, São Paulo - SP, 03424-040",551122960030,https://wa.me/551122960030,salão de beleza,São Paulo,Carrão,2025-09-30 08:36:14
Viver Bela,"
R. Evangelina, 466 - Vila Carrão, São Paulo - SP, 03430-003",5511971007914,https://wa.me/5511971007914,salão de beleza,São Paulo,Carrão,2025-09-30 08:36:40
Studio Bella Miss,"
R. Evangelina, 666 - Vila Carrão, São Paulo - SP, 03421-000",551120912532,https://wa.me/551120912532,salão de beleza,São Paulo,Carrão,2025-09-30 08:36:48
Cido Soares Cabeleireiro,"
R. Juno, 265 - Vila Carrão, São Paulo - SP, 03445-000",5511998261129,https://wa.me/5511998261129,salão de beleza,São Paulo,Carrão,2025-09-30 08:36:55
Studio Cílios & Beauty,"
Av. Conselheiro Carrão, 2349 - 2º Andar Sala 6 - Vila Carrão, São Paulo - SP, 03403-002",5511964921722,https://wa.me/5511964921722,salão de beleza,São Paulo,Carrão,2025-09-30 08:37:03
Marcia Barbosa Studio,"
R. Ordenações, 293 - Vila Carrão, São Paulo - SP, 03446-030",551127815329,https://wa.me/551127815329,salão de beleza,São Paulo,Carrão,2025-09-30 08:37:13
Zutto,"
R. Evangelina, 1076 A - Vila Carrão, São Paulo - SP, 03421-010",551120916297,https://wa.me/551120916297,salão de beleza,São Paulo,Carrão,2025-09-30 08:37:24
Romão Stúdio /CARRÃO S.P.,"
R. Dulce, 559 - Vila Carrão, São Paulo - SP, 03427-040",551122953113,https://wa.me/551122953113,salão de beleza,São Paulo,Carrão,2025-09-30 08:37:31
Espaço Helena Yonamine,"
R. Luís Pinto, 423 - Vila Carrão, São Paulo - SP, 03427-000",5511947349405,https://wa.me/5511947349405,salão de beleza,São Paulo,Carrão,2025-09-30 08:37:53
Royal face vila Carrão,"
Av. Conselheiro Carrão, 3279 - Vila Carrão, São Paulo - SP, 03403-003",5511956843847,https://wa.me/5511956843847,salão de beleza,São Paulo,Carrão,2025-09-30 08:38:03
ESPAÇO ON,"
R. Francisca de Paula, 240 - Vila Carrão, São Paulo - SP, 03436-000",5511974460054,https://wa.me/5511974460054,salão de beleza,São Paulo,Carrão,2025-09-30 08:38:09
L&C Studio,"
R. Candia, 311 - 2C - Vila Carrão, São Paulo - SP, 03407-020",5511988702865,https://wa.me/5511988702865,salão de beleza,São Paulo,Carrão,2025-09-30 08:38:16
Contemporaneos Hair,"
R. Lutécia, 891 - Vila Carrão, São Paulo - SP, 03423-000",551120935236,https://wa.me/551120935236,salão de beleza,São Paulo,Carrão,2025-09-30 08:38:22
Studio Sulla Lopes Cabeleireiro,"
Av. Conselheiro Carrão, 2923 - Vila Carrão, São Paulo - SP, 03403-002",5511997575226,https://wa.me/5511997575226,salão de beleza,São Paulo,Carrão,2025-09-30 08:38:29
Studio ira hair,"
R. Boa Esperança, 230 - Vila Carrão, São Paulo - SP, 03408-000",551122681011,https://wa.me/551122681011,salão de beleza,São Paulo,Carrão,2025-09-30 08:38:54
Danielle Beauty | Cílios | Sobrancelha | Limpeza de pele,"
Av. Guilherme Giorgi, 304 - Vila Carrão, São Paulo - SP, 03422-000",5511988046961,https://wa.me/5511988046961,salão de beleza,São Paulo,Carrão,2025-09-30 08:39:05
Conceito Aura | Espaço Integrado,"
R. Xiririca, 759 - Vila Carrão, São Paulo - SP, 03428-000",551122954356,https://wa.me/551122954356,salão de beleza,São Paulo,Carrão,2025-09-30 08:39:14
Soft Hair,"
R. Eng. Pegado, 716 A - Vila Carrão, São Paulo - SP, 03430-003",551120916013,https://wa.me/551120916013,salão de beleza,São Paulo,Carrão,2025-09-30 08:39:23
Studio Vip Cabeleireiros,"
Av. Guilherme Giorgi, 380 - Vila Carrão, São Paulo - SP, 03422-000",551122271384,https://wa.me/551122271384,salão de beleza,São Paulo,Carrão,2025-09-30 08:39:45
Ka Títero Beauty,"
R. Winifred, 457 - Vila Carrão, São Paulo - SP, 03424-010",5511911911228,https://wa.me/5511911911228,salão de beleza,São Paulo,Carrão,2025-09-30 08:39:54
Azuma Hair Salon,"
R. Zambeze, 60 - (sobreloja - sala 10 - Vila Carrão, São Paulo - SP, 03441-000",5511930802450,https://wa.me/5511930802450,salão de beleza,São Paulo,Carrão,2025-09-30 08:39:59
JB Studio,"
R. Rogério Giorgi, 1003 - Vila Carrão, São Paulo - SP, 03431-000",5511965904897,https://wa.me/5511965904897,salão de beleza,São Paulo,Carrão,2025-09-30 08:40:08
Manicure e pedicure vila carrão studio pamella rayris,"
R. Angical - Vila Carrão, São Paulo - SP, 03446-050",5511940271423,https://wa.me/5511940271423,salão de beleza,São Paulo,Carrão,2025-09-30 08:40:15
JK Cozonoe,"
R. Juno, 397 - Vila Carrão, São Paulo - SP, 03445-000",551122951778,https://wa.me/551122951778,salão de beleza,São Paulo,Carrão,2025-09-30 08:40:23
Spazio A&A Centro de Beleza e Estética,"
Av. Guilherme Giorgi, 601 - Vila Carrão, São Paulo - SP, 03422-000",5511954721760,https://wa.me/5511954721760,salão de beleza,São Paulo,Carrão,2025-09-30 08:40:30
Abc da Beleza,"
R. Rogério Giorgi, 403 - Vila Carrão, São Paulo - SP, 03431-000",5511998310846,https://wa.me/5511998310846,salão de beleza,São Paulo,Carrão,2025-09-30 08:40:54
Studio Stane,"
Av. Guilherme Giorgi, 209 - Vila Carrão, São Paulo - SP, 03422-000",5511974230320,https://wa.me/5511974230320,salão de beleza,São Paulo,Carrão,2025-09-30 08:41:11
AElite Espaço de Beleza by Iara Carvalho,"
R. Trapicheiro, 220 - Vila Carrão, São Paulo - SP, 03441-030",5511971237509,https://wa.me/5511971237509,salão de beleza,São Paulo,Carrão,2025-09-30 08:41:17
Hikaru,"
R. Lutécia, 584 - Vila Carrão, São Paulo - SP, 03423-000",551122252977,https://wa.me/551122252977,salão de beleza,São Paulo,Carrão,2025-09-30 08:41:27
Hely Hair,"
R. Renato Rinaldi, 313 - Vila Carrão, São Paulo - SP, 03426-000",551120944934,https://wa.me/551120944934,salão de beleza,São Paulo,Carrão,2025-09-30 08:41:35
Miss.Lab ✦ Cílios e sobrancelhas,"
R. Dulce, 71 - Vila Carrão, São Paulo - SP, 03427-040",5511937041998,https://wa.me/5511937041998,salão de beleza,São Paulo,Carrão,2025-09-30 08:41:56
Depi Bells,"
R. Belchior da Costa, 264 - Vila Carrão, São Paulo - SP, 03446-080",551120910887,https://wa.me/551120910887,salão de beleza,São Paulo,Carrão,2025-09-30 08:42:05
Espaço Estético Maribela,"
Av. Conselheiro Carrão, 2424 - Vila Carrão, São Paulo - SP, 03204-002",5511984069513,https://wa.me/5511984069513,salão de beleza,São Paulo,Carrão,2025-09-30 08:42:13
Classe A,"
R. Dentista Barreto, 1259 - Vila Carrão, São Paulo - SP, 03420-000",551122272282,https://wa.me/551122272282,salão de beleza,São Paulo,Carrão,2025-09-30 08:42:22
Spazio Gabryella Karabolsak,"
R. Astarte, 125 - Vila Carrão, São Paulo - SP, 03446-090",5511915093438,https://wa.me/5511915093438,salão de beleza,São Paulo,Carrão,2025-09-30 08:42:31
Sandra Juliana Studio de Beleza,"
Av. Conselheiro Carrão, 1077 - Loja 05 - Tatuapé, São Paulo - SP, 03403-000",551126454072,https://wa.me/551126454072,salão de beleza,São Paulo,Carrão,2025-09-30 08:42:38
Lovely Hair Salão De Beleza,"
R. Rogério Giorgi, 677 - Vila Carrão, São Paulo - SP, 03431-000",5511972263299,https://wa.me/5511972263299,salão de beleza,São Paulo,Carrão,2025-09-30 08:42:47
ALINY PAULETO salão de beleza,"
R. Antônio de Barros, 2814 - Vila Carrão, São Paulo - SP, 03401-001",5511997324730,https://wa.me/5511997324730,salão de beleza,São Paulo,Carrão,2025-09-30 08:43:07
Leni's Look Espaço da Beleza,"
R. Doralisa, 297 - Vila Carrão, São Paulo - SP, 03425-000",5511944446844,https://wa.me/5511944446844,salão de beleza,São Paulo,Carrão,2025-09-30 08:43:14
Studio Sarah Biteli,"
Av. Conselheiro Carrão, 3468 - Sala 3 - Vila Carrão, São Paulo - SP, 03402-003",5511914848747,https://wa.me/5511914848747,salão de beleza,São Paulo,Carrão,2025-09-30 08:43:24
EFATÁ STUDIO CABELEIREIRA.,"
Rua Dr. Cristiano Altenfelder Silva, 245 - Vila Carrão, São Paulo - SP, 03448-010",5511951418517,https://wa.me/5511951418517,salão de beleza,São Paulo,Carrão,2025-09-30 08:43:34
Mirai - Cabelo e Estética,"
R. Iacri, 50 - Vila Carrão, São Paulo - SP, 03430-020",551122253565,https://wa.me/551122253565,salão de beleza,São Paulo,Carrão,2025-09-30 08:43:44
SempreBelle Spa e Beauty,"
R. Dentista Barreto, 565 - apto 52 - Vila Carrão, São Paulo - SP, 03420-000",5511995589092,https://wa.me/5511995589092,salão de beleza,São Paulo,Carrão,2025-09-30 08:43:53
Miyazaki Hiro Hair Studio,"
R. Iacri, 95 - Vila Carrão, São Paulo - SP, 03430-020",551138040333,https://wa.me/551138040333,salão de beleza,São Paulo,Carrão,2025-09-30 08:44:02
Femina salão de beleza,"
R. do Córrego, 206 - Vila Carrão, São Paulo - SP, 03421-020",551122270336,https://wa.me/551122270336,salão de beleza,São Paulo,Carrão,2025-09-30 08:44:21
Beto Salão de Cabeleireiro,"
R. Amarais, 280 - casa 1 - Vila Carrão, São Paulo - SP, 03436-040",5511951340097,https://wa.me/5511951340097,salão de beleza,São Paulo,Carrão,2025-09-30 08:44:30
Liz Capelli,"
R. Pedro Pires, 319 - Vila Carrão, São Paulo - SP, 03429-035",5511984124524,https://wa.me/5511984124524,salão de beleza,São Paulo,Carrão,2025-09-30 08:44:37
Jessica Wippich Studio - Vila Carrão,"
Rua Pedro Voss - Vila Carrão, São Paulo - SP, 03437-000",5511976564465,https://wa.me/5511976564465,salão de beleza,São Paulo,Carrão,2025-09-30 08:44:44
Studio Kamis,"
R. Dulce, 549 - sala 1 - Vila Carrão, São Paulo - SP, 03427-040",5511986630354,https://wa.me/5511986630354,salão de beleza,São Paulo,Carrão,2025-09-30 08:44:51
Simetria Espaço Beleza - Unidade Carrão,"
Av. Conselheiro Carrão, 2326 - Vila Carrão, São Paulo - SP, 03402-002",5511973237024,https://wa.me/5511973237024,salão de beleza,São Paulo,Carrão,2025-09-30 08:44:58
Studio Nikki,"
Rua astarte 99, R. Astarte, 103 - Vila Carrão, São Paulo - SP, 03446-090",5511948496892,https://wa.me/5511948496892,salão de beleza,São Paulo,Carrão,2025-09-30 08:45:25
Espaço Elinis Mariano Designer de Sobrancelhas,"
Av. Conselheiro Carrão, 2951 - Vila Carrão, São Paulo - SP, 03403-002",5511963922564,https://wa.me/5511963922564,salão de beleza,São Paulo,Carrão,2025-09-30 08:45:34
D'STAK CABELELEIROS,"
Rua Comendador Gil Pinheiro, 262 - Vila Carrão, São Paulo - SP, 03406-000",551122953093,https://wa.me/551122953093,salão de beleza,São Paulo,Carrão,2025-09-30 08:45:43
Kioshi Sako Hair,"
R. do Córrego, 293 - Vila Carrão, São Paulo - SP, 03421-020",5511983544315,https://wa.me/5511983544315,salão de beleza,São Paulo,Carrão,2025-09-30 08:45:59
Espaço Cléo,"
Av. Conselheiro Carrão, 3296 - Vila Carrão, São Paulo - SP, 03402-003",5511984887138,https://wa.me/5511984887138,salão de beleza,São Paulo,Carrão,2025-09-30 08:46:09
Turquesa Beleza e Bem Estar - Carrão,"
Av. Celso Garcia, 4933 - Tatuapé, São Paulo - SP, 03063-000",551120935102,https://wa.me/551120935102,salão de beleza,São Paulo,Carrão,2025-09-30 08:46:20
Bella Studio,"
Rua Correia de Godói, 363 - Cidade Antônio Estêvão de Carvalho, São Paulo - SP, 08225-290",5511998392526,https://wa.me/5511998392526,salão de beleza,São Paulo,Cidade Antônio Estevão de Carvalho,2025-09-30 11:59:06
Studio MA,"
natação Nando - R. Guaraxaim, 65 - Sob loja - Cidade Antônio Estêvão de Carvalho, São Paulo - SP, 08223-110",5511983230326,https://wa.me/5511983230326,salão de beleza,São Paulo,Cidade Antônio Estevão de Carvalho,2025-09-30 11:59:14
Palone Studio de Beleza,"
R. Cintra, 398 - Cidade Antônio Estêvão de Carvalho, São Paulo - SP, 08226-014",5511966623559,https://wa.me/5511966623559,salão de beleza,São Paulo,Cidade Antônio Estevão de Carvalho,2025-09-30 11:59:23
Fábia Oliveira Cabelo e Estética,"
Praça das Professoras, 689 - Sala 3 - Cidade Antônio Estêvão de Carvalho, São Paulo - SP, 08225-320",5511957906737,https://wa.me/5511957906737,salão de beleza,São Paulo,Cidade Antônio Estevão de Carvalho,2025-09-30 11:59:30
Edwirges Cabeleireira,"
Av. das Alamandas, 403 - Cidade Antônio Estêvão de Carvalho, São Paulo - SP, 08225-310",551120421355,https://wa.me/551120421355,salão de beleza,São Paulo,Cidade Antônio Estevão de Carvalho,2025-09-30 11:59:39
Studio. S.A,"
R. Guariata, 72 - Cidade Antônio Estêvão de Carvalho, São Paulo - SP, 08220-020",5511958493652,https://wa.me/5511958493652,salão de beleza,São Paulo,Cidade Antônio Estevão de Carvalho,2025-09-30 11:59:46
Taty Hair,"
Rua Surucuás, 448 - Cidade Antônio Estêvão de Carvalho, São Paulo - SP, 08220-000",5511953835293,https://wa.me/5511953835293,salão de beleza,São Paulo,Cidade Antônio Estevão de Carvalho,2025-09-30 12:00:21
D'fatto beleza e bronze,"
Av. das Alamandas, 495a - Cidade Antônio Estêvão de Carvalho, São Paulo - SP, 08225-310",551120463973,https://wa.me/551120463973,salão de beleza,São Paulo,Cidade Antônio Estevão de Carvalho,2025-09-30 12:00:29
Ideal Salão de Beleza,"
Rua Coatá, 57 - Cidade Antônio Estêvão de Carvalho, São Paulo - SP, 08220-240",551120483553,https://wa.me/551120483553,salão de beleza,São Paulo,Cidade Antônio Estevão de Carvalho,2025-09-30 12:00:37
Espaço Carolina Giamassi,"
Rua Taperaçu, 43 - Cidade Antônio Estêvão de Carvalho, São Paulo - SP, 08220-110",5511968904802,https://wa.me/5511968904802,salão de beleza,São Paulo,Cidade Antônio Estevão de Carvalho,2025-09-30 12:00:46
Gaivota's Cabeleireira,"
R. Pitágoras, 58 - Cidade Antônio Estêvão de Carvalho, São Paulo - SP, 03693-010",551122807830,https://wa.me/551122807830,salão de beleza,São Paulo,Cidade Antônio Estevão de Carvalho,2025-09-30 12:01:13
Studio Mariah Flor,"
R. Barralhara, 21 - Cidade Antônio Estêvão de Carvalho, São Paulo - SP, 08220-250",551120470810,https://wa.me/551120470810,salão de beleza,São Paulo,Cidade Antônio Estevão de Carvalho,2025-09-30 12:01:37
Espaço Brilho Mulher,"
R. Arbela, 86 - Cidade Antônio Estêvão de Carvalho, São Paulo - SP, 08223-350",5511949479649,https://wa.me/5511949479649,salão de beleza,São Paulo,Cidade Antônio Estevão de Carvalho,2025-09-30 12:01:45
Studio Ximendes,"
Rua Taperaçu, 58 - Cidade Antônio Estêvão de Carvalho, São Paulo - SP, 08220-110",5511981636537,https://wa.me/5511981636537,salão de beleza,São Paulo,Cidade Antônio Estevão de Carvalho,2025-09-30 12:01:52
Studio Pink Beleza,"
R. Jupará, 271 - Cidade Antônio Estêvão de Carvalho, São Paulo - SP, 08220-220",5511986296889,https://wa.me/5511986296889,salão de beleza,São Paulo,Cidade Antônio Estevão de Carvalho,2025-09-30 12:02:18
Studio Kaah,"
R. Caxinguelé, 455 - Cidade Antônio Estêvão de Carvalho, São Paulo - SP, 08223-010",5511950085516,https://wa.me/5511950085516,salão de beleza,São Paulo,Cidade Antônio Estevão de Carvalho,2025-09-30 12:02:41
Sam'Thaii Beauty || Spa dos Pés || Sobrancelhas II Lábios ll São Paulo,"
R. Patativa, 81 - Cidade Antônio Estêvão de Carvalho, São Paulo - SP, 08220-010",5511966245106,https://wa.me/5511966245106,salão de beleza,São Paulo,Cidade Antônio Estevão de Carvalho,2025-09-30 12:02:47
Studio Caroline Cardoso,"
Rua José Canavas, 20 - Cidade Antônio Estêvão de Carvalho, São Paulo - SP, 08223-341",5511966523255,https://wa.me/5511966523255,salão de beleza,São Paulo,Cidade Antônio Estevão de Carvalho,2025-09-30 12:02:55
Studio Jessica Silva | Maquiagem e Sobrancelha,"
Rua José Canavas, 18b - Cidade Antônio Estêvão de Carvalho, São Paulo - SP, 08223-341",5511947758837,https://wa.me/5511947758837,salão de beleza,São Paulo,Cidade Antônio Estevão de Carvalho,2025-09-30 12:03:05
Espaço Vivi Nails,"
R. Uapuca, 164 - Cidade Antônio Estêvão de Carvalho, São Paulo - SP, 08223-020",5511963031864,https://wa.me/5511963031864,salão de beleza,São Paulo,Cidade Antônio Estevão de Carvalho,2025-09-30 12:03:13
Studio D'Paula,"
Av. Campanella, 233 - Cidade Antônio Estêvão de Carvalho, São Paulo - SP, 08220-820",5511947561522,https://wa.me/5511947561522,salão de beleza,São Paulo,Cidade Antônio Estevão de Carvalho,2025-09-30 12:03:21
Studio Mulheres Delicadas,"
R. Boipeva, 5 - Cidade Antônio Estêvão de Carvalho, São Paulo - SP, 08220-030",5511984564918,https://wa.me/5511984564918,salão de beleza,São Paulo,Cidade Antônio Estevão de Carvalho,2025-09-30 12:03:40
Studio Scher,"
Av. Ernesto Souza Cruz, 535 - Cidade Antônio Estêvão de Carvalho, São Paulo - SP, 08225-380",5511947026464,https://wa.me/5511947026464,salão de beleza,São Paulo,Cidade Antônio Estevão de Carvalho,2025-09-30 12:03:57
Espaço Paula França,"
Rua Paratinim, 27 - Cidade Antônio Estêvão de Carvalho, São Paulo - SP, 08223-265",5511953652445,https://wa.me/5511953652445,salão de beleza,São Paulo,Cidade Antônio Estevão de Carvalho,2025-09-30 12:04:12
Fátima Cabeleireira,"
Av. Águia de Haia, 1601 - Cidade Antônio Estêvão de Carvalho, São Paulo - SP, 03694-000",551137132121,https://wa.me/551137132121,salão de beleza,São Paulo,Cidade Antônio Estevão de Carvalho,2025-09-30 12:04:20
Studio leny Ramalho,"
R. Camuengo, 575 - Cidade Antônio Estêvão de Carvalho, São Paulo - SP, 08225-370",5511951407525,https://wa.me/5511951407525,salão de beleza,São Paulo,Cidade Antônio Estevão de Carvalho,2025-09-30 12:05:05
Max Cabeleireiros,"
Av. Águia de Haia, 370 - Cidade Antônio Estêvão de Carvalho, São Paulo - SP, 03694-060",551126287553,https://wa.me/551126287553,salão de beleza,São Paulo,Cidade Antônio Estevão de Carvalho,2025-09-30 12:05:34
Studio Brenda Rodrigues,"
R. Jupará, 23 - Sala 4 - Cidade Antônio Estêvão de Carvalho, São Paulo - SP, 08220-220",5511997483505,https://wa.me/5511997483505,salão de beleza,São Paulo,Cidade Antônio Estevão de Carvalho,2025-09-30 12:06:15
Salão Cabeleireiro,"
R. Biri, 28 - Cidade Antônio Estêvão de Carvalho, São Paulo - SP, 08220-120",551120467343,https://wa.me/551120467343,salão de beleza,São Paulo,Cidade Antônio Estevão de Carvalho,2025-09-30 12:06:48
Bela Luz Estética e Bem Estar,"
Cidade Antônio Estêvão de Carvalho, São Paulo - SP, 08225-370",551128657064,https://wa.me/551128657064,salão de beleza,São Paulo,Cidade Antônio Estevão de Carvalho,2025-09-30 12:07:45
Vittá Beauty,"
Av. Ernesto Souza Cruz, 794 - Cidade Antônio Estêvão de Carvalho, São Paulo - SP, 08225-380",5511989636539,https://wa.me/5511989636539,salão de beleza,São Paulo,Cidade Antônio Estevão de Carvalho,2025-09-30 12:07:55
Studio Damasceno,"
Rua Taperaçu, 43A - Cidade Antônio Estêvão de Carvalho, São Paulo - SP, 08220-110",5511968490540,https://wa.me/5511968490540,salão de beleza,São Paulo,Cidade Antônio Estevão de Carvalho,2025-09-30 12:08:02
Thaina Silva Design de Sobrancelhas,"
R. Camuengo, 820 - Cidade Antônio Estêvão de Carvalho, São Paulo - SP, 08225-370",5511949884274,https://wa.me/5511949884274,salão de beleza,São Paulo,Cidade Antônio Estevão de Carvalho,2025-09-30 12:08:13
Lá na Ró Esmalteria,"
Av. das Alamandas, 107 - Cidade Antônio Estêvão de Carvalho, São Paulo - SP, 08225-310",5511996063213,https://wa.me/5511996063213,salão de beleza,São Paulo,Cidade Antônio Estevão de Carvalho,2025-09-30 12:08:36
Espaço da Beleza,"
Av. Campanella, 624 - Sala 1 - Cidade Antônio Estêvão de Carvalho, São Paulo - SP, 08220-830",551120438035,https://wa.me/551120438035,salão de beleza,São Paulo,Cidade Antônio Estevão de Carvalho,2025-09-30 12:08:43
Studio By Helo,"
Av. Caititu, 2251 - Cidade Antônio Estêvão de Carvalho, São Paulo - SP, 08223-000",5511949756387,https://wa.me/5511949756387,salão de beleza,São Paulo,Cidade Antônio Estevão de Carvalho,2025-09-30 12:08:58
Studio Zana - Esmalteria,"
Av. das Alamandas, 107 - Cidade Antônio Estêvão de Carvalho, São Paulo - SP, 08225-310",5511994488727,https://wa.me/5511994488727,salão de beleza,São Paulo,Cidade Antônio Estevão de Carvalho,2025-09-30 12:09:37
Salão Ame La Vie,"
Av. Ernesto Souza Cruz, 1072 - Cidade Antônio Estêvão de Carvalho, São Paulo - SP, 08225-380",551120463427,https://wa.me/551120463427,salão de beleza,São Paulo,Cidade Antônio Estevão de Carvalho,2025-09-30 12:10:01
Villa’s Cabellos,"
R. Irará, 6 - Cidade Antônio Estêvão de Carvalho, São Paulo - SP, 08220-200",5511981282698,https://wa.me/5511981282698,salão de beleza,São Paulo,Cidade Antônio Estevão de Carvalho,2025-09-30 12:10:24
Thairro Beauty Studio,"
R. Acaiaca, 207 - Cidade Líder, São Paulo - SP, 08285-020",551122170038,https://wa.me/551122170038,salão de beleza,São Paulo,Cidade Líder,2025-09-30 12:19:47
Sister Studios,"
R. Teodoro Xavier, 346 - Cidade Líder, São Paulo - SP, 08280-160",5511959569950,https://wa.me/5511959569950,salão de beleza,São Paulo,Cidade Líder,2025-09-30 12:20:02
Aldo Hair,"
Av. Maria Luiza Americano, 1436 - Cidade Líder, São Paulo - SP, 08275-000",551125231735,https://wa.me/551125231735,salão de beleza,São Paulo,Cidade Líder,2025-09-30 12:20:09
Brilhos e Charme Studio de Beleza,"
R. Manuel Cardoso, 199 - Cidade Líder, São Paulo - SP, 08280-060",5511991929453,https://wa.me/5511991929453,salão de beleza,São Paulo,Cidade Líder,2025-09-30 12:20:22
Studio Paris Bella,"
Rua Diogo de Sousa, 220 - Cidade Líder, São Paulo - SP, 08285-330",5511958984558,https://wa.me/5511958984558,salão de beleza,São Paulo,Cidade Líder,2025-09-30 12:20:27
Beauty Center,"
Rua Carlos José de Castilho, 26 - Cidade Líder, São Paulo - SP, 08275-760",551127426922,https://wa.me/551127426922,salão de beleza,São Paulo,Cidade Líder,2025-09-30 12:20:48
Espaço Beleza,"
Rua José Gil, 97 - Cidade Líder, São Paulo - SP, 08280-520",5511971722739,https://wa.me/5511971722739,salão de beleza,São Paulo,Cidade Líder,2025-09-30 12:21:02
Beauty Studio Taina Matos,"
R. Armando Baroni, 380 - Cidade Líder, São Paulo - SP, 03571-060",5511911202333,https://wa.me/5511911202333,salão de beleza,São Paulo,Cidade Líder,2025-09-30 12:21:09
Rafael Urban Salon,"
R. José Dória de Andrade, 435 - Cidade Líder, São Paulo - SP, 08285-340",551127412066,https://wa.me/551127412066,salão de beleza,São Paulo,Cidade Líder,2025-09-30 12:21:25
D'salonconcept,"
R. Bento Nunes de Siqueira, 81 - Cidade Líder, São Paulo - SP, 08275-450",5511960846800,https://wa.me/5511960846800,salão de beleza,São Paulo,Cidade Líder,2025-09-30 12:21:48
Carol Santana Beleza e Cuidado,"
R. Manuel Cardoso, 199 - Cidade Líder, São Paulo - SP, 08280-060",5511991929453,https://wa.me/5511991929453,salão de beleza,São Paulo,Cidade Líder,2025-09-30 12:22:07
Espaço MH Nascimento,"
R. Tombu, 70 - Cidade Líder, São Paulo - SP, 08280-220",5511949361431,https://wa.me/5511949361431,salão de beleza,São Paulo,Cidade Líder,2025-09-30 12:22:16
Studio Jackeline Cardoso Lash Design & sobrancelha,"
R. Morubixaba - Cidade Líder, São Paulo - SP, 08275-760",5511930375344,https://wa.me/5511930375344,salão de beleza,São Paulo,Cidade Líder,2025-09-30 12:22:25
Gaby Clayber Estética,"
R. Dominiciano Ribeiro, 367 - Cidade Líder, São Paulo - SP, 08280-260",5511973002648,https://wa.me/5511973002648,salão de beleza,São Paulo,Cidade Líder,2025-09-30 12:22:43
Ma Cabelos | Espaço Beleza Marlene Alves,"
R. Rolante, 137 - Cidade Líder, São Paulo - SP, 08285-150",5511953323775,https://wa.me/5511953323775,salão de beleza,São Paulo,Cidade Líder,2025-09-30 12:22:53
Cintia Beauty Academy,"
Av. Dr. Francisco Munhoz Filho, 2048 - Cidade Líder, São Paulo - SP, 08280-107",5511941933607,https://wa.me/5511941933607,salão de beleza,São Paulo,Cidade Líder,2025-09-30 12:23:02
LDA BEAUTY CENTER,"
R. Roiz de Montoia, 91 - Cidade Líder, São Paulo - SP, 08280-300",5511966958991,https://wa.me/5511966958991,salão de beleza,São Paulo,Cidade Líder,2025-09-30 12:23:12
Studio Amanda Alves,"
R. Francisco Vidal - Cidade Líder, São Paulo - SP, 08285-270",5511986962749,https://wa.me/5511986962749,salão de beleza,São Paulo,Cidade Líder,2025-09-30 12:23:21
Studio Andradʼs,"
R. Serrana, 364 - Cidade Líder, São Paulo - SP, 08285-010",5511961688958,https://wa.me/5511961688958,salão de beleza,São Paulo,Cidade Líder,2025-09-30 12:23:42
